employment,ind_prod,cpi,ib_rate,lend_rate,real_income,unemp_rate,oil_price,ppi,construction,real_investment,wage,m2,reer,gas_price,nfa_cb,ner,labor_request,agriculture,retail,gov_balance,export,import,time_y
111.100712957287,70.5417874093982,40.0792910732537,23.6404168749497,16.8082867025489,87.3367144905709,8.423329068368,25.0607749227144,35.5020787570696,2647.06037047108,125.066159907813,90.4746881202885,1524.74659268682,64.6838674816199,3.22,33.460844603551,31.0188822487054,1027.86638252175,190.207872010587,120.709044398438,98.5568381564733,7486218875.4698,4882203795.53868,2001.91666666667
111.360907318957,73.0315851080499,40.8193570313571,11.7112420298902,17.3719246735206,91.3614545991527,8.12561961768575,25.37751815273,35.5336304557601,2795.74359818599,117.584167469466,91.3103437249614,1531.98479711145,65.9049140687209,2.79,34.0058816436059,31.1867823953405,1012.44428313479,190.337877838667,121.22676279194,35.4113180599987,7572474769.43846,4838157017.49344,2002
110.927929392753,72.4291147959152,41.1096586160697,13.6636854355692,15.9140304457283,90.8234263499299,7.72122408425922,26.2770961132447,35.4138613473365,2854.35276990767,116.348100833433,92.6038485619499,1551.27647268802,65.944565648314,2.79,34.3509088760778,31.3257524303775,982.237538934286,192.486502323436,121.643820215531,14.932119692362,7434852197.64048,4866412862.8994,2002.08333333333
110.428391588597,72.6060807472582,41.5753799271865,12.7942753478338,15.6008150220984,89.8752942477999,7.97141872120654,29.8766979996234,35.4890295918669,2826.0410397386,120.245405301339,92.92453174997,1583.69299283561,66.0190445291557,2.79,34.316486314032,31.5681311360319,968.065699270062,194.580009125006,122.466761486621,12.6540244265983,8335013344.58797,5193150601.17939,2002.16666666667
109.798685795113,72.4183480819782,42.0085548611111,10.0349636265078,17.9112326064188,98.0675694730093,8.29637013122428,32.4814168619475,36.2736766375923,2941.37971692635,121.506283552988,94.6148418288668,1624.67172163582,65.8136824184456,2.56,35.018384228707,31.5532167981963,944.458074314208,195.451538562982,124.72623690516,3.44634518493004,9440509223.80996,5379067077.73937,2002.25
109.438677618438,72.2527401354016,42.7463455507339,5.76475435249444,17.1225020771213,89.5848147730512,8.49266751477418,31.3332661302964,37.0847856690637,2871.88353061314,122.42268218559,94.7731773248972,1679.89910675307,65.4127063502085,2.56,36.5208956281248,31.5683414997823,945.636018129314,196.686838633786,123.253631886977,5.76123954383277,8749346209.35986,5318510377.007,2002.33333333333
108.958599281571,73.627431122826,42.9782386786158,6.63385927085625,15.6613740690791,93.1459189238277,7.89170714911212,30.1009151979928,37.8424740979686,2884.10393607636,123.871450180585,96.2382931283142,1706.94586580128,64.2515468417597,2.56,37.8770860796636,31.7917054849866,949.511381751985,197.304753212069,125.717761602198,-2.14021627068816,8496866634.91144,5677129991.32069,2002.41666666667
108.421306074027,74.3611100441758,43.395297855573,13.3745291464635,16.1285866011855,98.7069538948257,7.75728919049809,31.9567475948237,38.660136008574,2911.65490828712,126.404771215982,98.0750378782477,1756.58647170935,63.0268790914067,2.52,38.2781234718128,31.7573665862432,950.258757935171,198.4330470562,128.085692682122,19.3613362016239,9060304148.39091,5758858300.23856,2002.5
107.854023041013,75.1677384486442,43.8802183549219,5.12901888034107,15.1437678430502,97.4205475362524,7.52919514427784,31.5662644056826,39.3478218090841,3034.4942863947,125.702568823809,98.7010146525394,1806.07180786022,64.1842935958742,2.52,40.2408040615544,31.8347268490507,952.493634615645,203.398096880147,129.113616556835,9.5644953468348,9484752775.61603,5708835197.77319,2002.58333333333
107.224740375687,74.6141844868848,44.3522021908896,5.72810201845134,13.5330771110132,97.2464432113789,7.91249035340561,33.0678451563544,39.800425583639,2956.08875268893,127.4587955863,98.6471311718756,1853.14801702426,64.891925206456,2.53,42.1551331000689,31.732397278164,951.010276827777,181.2843599583,130.07890197528,18.249416181921,9658924810.90902,5881866629.86119,2002.66666666667
106.673815052819,75.2865027836119,44.8175246938589,6.14768711235223,13.8466214971108,102.338085334742,8.18853000846899,34.7631946938181,40.5564564832766,3003.26330023761,128.81549633725,99.5626297897557,1925.33317890322,65.2236794664567,2.78,43.6562381066847,31.6352501826434,944.139367180478,189.437117154983,131.158030368845,-41.2001280063787,9604593247.96319,6049455550.35508,2002.75
